,batch_size,bce_pos_class_weight,cnn_filters,dropout_p,fc_size,lr,optimizer_type,sequence_length,weight_decay,tss,hss
345,128,55,64,0.1,2560,0.025,adam,15,0.075,0.1442,0.0446
280,128,55,32,0.1,2560,0.025,adam,15,0.05,0.1409,0.0359
584,256,55,8,0.1,1024,0.025,adam,15,0.05,0.1363,0.0627
443,256,35,8,0.25,2560,0.025,adam,45,0.075,0.136,0.0786
60,128,35,8,0.25,2560,0.025,sgd,15,0.05,0.1358,0.045
360,128,55,64,0.25,1024,0.025,adam,15,0.05,0.1255,0.0233
40,128,35,8,0.25,1024,0.025,adam,15,0.05,0.1197,0.0638
33,128,35,8,0.25,1024,0.01,adam,15,0.075,0.117,0.0372
104,128,35,32,0.25,1024,0.025,adam,15,0.05,0.1147,0.0446
88,128,35,32,0.1,2560,0.025,adam,15,0.05,0.1137,0.0364
313,128,55,32,0.25,2560,0.025,adam,15,0.075,0.1117,0.0357
217,128,55,8,0.1,2560,0.025,adam,15,0.075,0.1103,0.0169
9,128,35,8,0.1,1024,0.025,adam,15,0.075,0.105,0.057
425,256,35,8,0.25,1024,0.025,adam,15,0.075,0.103,0.016
505,256,35,32,0.25,2560,0.025,adam,15,0.075,0.0902,0.0323
136,128,35,64,0.1,1024,0.025,adam,15,0.05,0.0883,0.0308
521,256,35,64,0.1,1024,0.025,adam,15,0.075,0.0863,0.019
473,256,35,32,0.1,2560,0.025,adam,15,0.075,0.0858,0.0322
393,256,35,8,0.1,1024,0.025,adam,15,0.075,0.0843,0.0225
56,128,35,8,0.25,2560,0.025,adam,15,0.05,0.0793,0.0527
201,128,55,8,0.1,1024,0.025,adam,15,0.075,0.074,0.0423
265,128,55,32,0.1,1024,0.025,adam,15,0.075,0.0719,0.0158
361,128,55,64,0.25,1024,0.025,adam,15,0.075,0.0682,0.0132
457,256,35,32,0.1,1024,0.025,adam,15,0.075,0.0671,0.0447
113,128,35,32,0.25,2560,0.01,adam,15,0.075,0.0638,0.0132
233,128,55,8,0.25,1024,0.025,adam,15,0.075,0.0623,0.0209
281,128,55,32,0.1,2560,0.025,adam,15,0.075,0.0615,0.0194
297,128,55,32,0.25,1024,0.025,adam,15,0.075,0.0575,0.0305
97,128,35,32,0.25,1024,0.01,adam,15,0.075,0.0574,0.0325
25,128,35,8,0.1,2560,0.025,adam,15,0.075,0.0548,0.0043
249,128,55,8,0.25,2560,0.025,adam,15,0.075,0.0532,0.0141
57,128,35,8,0.25,2560,0.025,adam,15,0.075,0.0496,0.0119
377,128,55,64,0.25,2560,0.025,adam,15,0.075,0.0471,0.0448
89,128,35,32,0.1,2560,0.025,adam,15,0.075,0.0281,0.0241
17,128,35,8,0.1,2560,0.01,adam,15,0.075,0.0257,0.0258
73,128,35,32,0.1,1024,0.025,adam,15,0.075,0.0181,0.0209
81,128,35,32,0.1,2560,0.01,adam,15,0.075,0.0168,0.0091
153,128,35,64,0.1,2560,0.025,adam,15,0.075,0.0144,0.0225
121,128,35,32,0.25,2560,0.025,adam,15,0.075,0.011,0.0004
41,128,35,8,0.25,1024,0.025,adam,15,0.075,0.0068,0.0108
185,128,35,64,0.25,2560,0.025,adam,15,0.075,0.002,0.0029
105,128,35,32,0.25,1024,0.025,adam,15,0.075,0.0,0.0
137,128,35,64,0.1,1024,0.025,adam,15,0.075,0.0,0.0
169,128,35,64,0.25,1024,0.025,adam,15,0.075,-0.0011,-0.0
