,batch_size,bce_pos_class_weight,dropout_p,hidden_layer_size,input_layer_norm,lr,num_layers,optimizer_type,sequence_length,weight_decay,tss,hss
364,128,75,0.5,12,True,0.01,2,adam,30,0.0001,0.3092,0.1144
582,256,75,0.1,2,True,0.005,2,adam,45,0.0001,0.3091,0.0833
84,128,30,0.1,12,False,0.005,2,adam,30,0.0001,0.3088,0.1499
714,256,75,0.5,4,True,0.01,1,adam,45,0.0001,0.3087,0.1011
286,128,75,0.1,12,False,0.01,2,adam,45,0.0001,0.308,0.101
395,256,30,0.1,2,True,0.01,1,adam,45,0.01,0.3078,0.16
653,256,75,0.1,12,True,0.01,2,adam,30,0.01,0.3069,0.1064
36,128,30,0.1,4,True,0.005,2,adam,30,0.0001,0.3066,0.1292
359,128,75,0.5,12,True,0.005,2,adam,45,0.01,0.3055,0.0988
596,256,75,0.1,2,False,0.005,2,adam,30,0.0001,0.305,0.0943
300,128,75,0.5,2,True,0.01,2,adam,30,0.0001,0.3046,0.1225
172,128,30,0.5,12,True,0.01,2,adam,30,0.0001,0.3042,0.1749
377,128,75,0.5,12,False,0.01,1,adam,30,0.01,0.304,0.0968
738,256,75,0.5,12,True,0.005,1,adam,45,0.0001,0.3019,0.1185
38,128,30,0.1,4,True,0.005,2,adam,45,0.0001,0.3017,0.1682
212,128,75,0.1,2,False,0.005,2,adam,30,0.0001,0.3013,0.1127
616,256,75,0.1,4,True,0.01,1,adam,30,0.0001,0.3013,0.0821
526,256,30,0.5,4,True,0.01,2,adam,45,0.0001,0.3008,0.1391
46,128,30,0.1,4,True,0.01,2,adam,45,0.0001,0.3006,0.1499
492,256,30,0.5,2,True,0.01,2,adam,30,0.0001,0.3006,0.1122
680,256,75,0.5,2,True,0.01,1,adam,30,0.0001,0.2998,0.0985
423,256,30,0.1,4,True,0.005,2,adam,45,0.01,0.2993,0.1458
480,256,30,0.5,2,True,0.005,1,adam,30,0.0001,0.299,0.1471
292,128,75,0.5,2,True,0.005,2,adam,30,0.0001,0.2988,0.0961
235,128,75,0.1,4,True,0.01,1,adam,45,0.01,0.2987,0.0887
138,128,30,0.5,4,True,0.01,1,adam,45,0.0001,0.2986,0.1375
100,128,30,0.5,2,True,0.005,2,adam,30,0.0001,0.2978,0.1248
438,256,30,0.1,4,False,0.005,2,adam,45,0.0001,0.2976,0.1521
332,128,75,0.5,4,True,0.01,2,adam,30,0.0001,0.2975,0.0996
108,128,30,0.5,2,True,0.01,2,adam,30,0.0001,0.2966,0.1302
102,128,30,0.5,2,True,0.005,2,adam,45,0.0001,0.2963,0.1896
692,256,75,0.5,2,False,0.005,2,adam,30,0.0001,0.2948,0.0791
390,256,30,0.1,2,True,0.005,2,adam,45,0.0001,0.2941,0.1416
568,256,30,0.5,12,False,0.01,1,adam,30,0.0001,0.2939,0.1474
462,256,30,0.1,12,True,0.01,2,adam,45,0.0001,0.2938,0.1365
414,256,30,0.1,2,False,0.01,2,adam,45,0.0001,0.2933,0.1143
500,256,30,0.5,2,False,0.005,2,adam,30,0.0001,0.2913,0.1697
761,256,75,0.5,12,False,0.01,1,adam,30,0.01,0.2904,0.0857
454,256,30,0.1,12,True,0.005,2,adam,45,0.0001,0.29,0.145
360,128,75,0.5,12,True,0.01,1,adam,30,0.0001,0.2887,0.0969
114,128,30,0.5,2,False,0.005,1,adam,45,0.0001,0.2881,0.1459
542,256,30,0.5,4,False,0.01,2,adam,45,0.0001,0.2881,0.1446
148,128,30,0.5,4,False,0.005,2,adam,30,0.0001,0.288,0.1153
230,128,75,0.1,4,True,0.005,2,adam,45,0.0001,0.2878,0.103
45,128,30,0.1,4,True,0.01,2,adam,30,0.01,0.2868,0.1048
689,256,75,0.5,2,False,0.005,1,adam,30,0.01,0.2858,0.0718
593,256,75,0.1,2,False,0.005,1,adam,30,0.01,0.2851,0.1276
487,256,30,0.5,2,True,0.005,2,adam,45,0.01,0.2798,0.1056
13,128,30,0.1,2,True,0.01,2,adam,30,0.01,0.2796,0.1208
688,256,75,0.5,2,False,0.005,1,adam,30,0.0001,0.2752,0.067
482,256,30,0.5,2,True,0.005,1,adam,45,0.0001,0.2732,0.128
577,256,75,0.1,2,True,0.005,1,adam,30,0.01,0.2697,0.0665
302,128,75,0.5,2,True,0.01,2,adam,45,0.0001,0.2669,0.0749
578,256,75,0.1,2,True,0.005,1,adam,45,0.0001,0.2668,0.0884
18,128,30,0.1,2,False,0.005,1,adam,45,0.0001,0.2662,0.1028
394,256,30,0.1,2,True,0.01,1,adam,45,0.0001,0.2608,0.1434
396,256,30,0.1,2,True,0.01,2,adam,30,0.0001,0.257,0.1094
402,256,30,0.1,2,False,0.005,1,adam,45,0.0001,0.2413,0.0962
690,256,75,0.5,2,False,0.005,1,adam,45,0.0001,0.2374,0.0579
672,256,75,0.5,2,True,0.005,1,adam,30,0.0001,0.2345,0.0557
674,256,75,0.5,2,True,0.005,1,adam,45,0.0001,0.2312,0.0474
597,256,75,0.1,2,False,0.005,2,adam,30,0.01,0.2243,0.0705
