,batch_size,bce_pos_class_weight,dropout_p,hidden_layer_size,input_layer_norm,lr,num_layers,optimizer_type,sequence_length,weight_decay,tss,hss
452,256,5,0.1,2,False,0.015,2,adam,35,0.01,0.2662,0.2384
553,256,5,0.2,16,False,0.0065,1,adam,10,0.05,0.265,0.2057
89,128,5,0.2,2,False,0.015,1,adam,45,0.05,0.2638,0.2268
485,256,5,0.1,16,False,0.0065,1,adam,45,0.05,0.2627,0.1999
12,128,5,0.1,2,False,0.015,1,adam,10,0.01,0.2614,0.2286
64,128,5,0.1,16,False,0.015,1,adam,45,0.01,0.2613,0.2015
97,128,5,0.2,4,False,0.0065,1,adam,10,0.05,0.261,0.2219
504,256,5,0.2,2,False,0.0065,1,adam,10,0.01,0.2609,0.2319
82,128,5,0.2,2,False,0.0065,2,adam,45,0.01,0.2608,0.2314
42,128,5,0.1,4,False,0.015,2,adam,10,0.01,0.2602,0.1967
61,128,5,0.1,16,False,0.015,1,adam,10,0.05,0.2598,0.2042
447,256,5,0.1,2,False,0.015,1,adam,35,0.05,0.2597,0.2213
484,256,5,0.1,16,False,0.0065,1,adam,45,0.01,0.2597,0.206
529,256,5,0.2,4,False,0.0065,1,adam,10,0.05,0.2595,0.2057
510,256,5,0.2,2,False,0.0065,2,adam,10,0.01,0.2592,0.22
481,256,5,0.1,16,False,0.0065,1,adam,10,0.05,0.2592,0.2054
69,128,5,0.1,16,False,0.015,2,adam,35,0.05,0.2589,0.2051
14,128,5,0.1,2,False,0.015,1,adam,35,0.01,0.2586,0.2012
87,128,5,0.2,2,False,0.015,1,adam,35,0.05,0.2585,0.213
519,256,5,0.2,2,False,0.015,1,adam,35,0.05,0.2584,0.2219
138,128,5,0.2,16,False,0.015,2,adam,10,0.01,0.258,0.2119
133,128,5,0.2,16,False,0.015,1,adam,10,0.05,0.2569,0.2057
66,128,5,0.1,16,False,0.015,2,adam,10,0.01,0.2567,0.2108
524,256,5,0.2,2,False,0.015,2,adam,35,0.01,0.2566,0.2252
435,256,5,0.1,2,False,0.0065,1,adam,35,0.05,0.2564,0.2042
25,128,5,0.1,4,False,0.0065,1,adam,10,0.05,0.2558,0.2173
4,128,5,0.1,2,False,0.0065,1,adam,45,0.01,0.2554,0.2161
536,256,5,0.2,4,False,0.0065,2,adam,35,0.01,0.2541,0.2127
587,256,50,0.1,2,False,0.0065,2,adam,45,0.05,0.254,0.097
30,128,5,0.1,4,False,0.0065,2,adam,10,0.01,0.2537,0.2073
6,128,5,0.1,2,False,0.0065,2,adam,10,0.01,0.2536,0.199
80,128,5,0.2,2,False,0.0065,2,adam,35,0.01,0.2534,0.1997
503,256,5,0.1,16,False,0.015,2,adam,45,0.05,0.2533,0.1905
74,128,5,0.2,2,False,0.0065,1,adam,35,0.01,0.2516,0.2169
457,256,5,0.1,4,False,0.0065,1,adam,10,0.05,0.2515,0.2213
132,128,5,0.2,16,False,0.015,1,adam,10,0.01,0.2514,0.206
102,128,5,0.2,4,False,0.0065,2,adam,10,0.01,0.2502,0.2047
659,256,50,0.2,2,False,0.0065,2,adam,45,0.05,0.2494,0.0912
444,256,5,0.1,2,False,0.015,1,adam,10,0.01,0.249,0.2567
497,256,5,0.1,16,False,0.015,1,adam,45,0.05,0.249,0.1964
151,128,50,0.1,2,False,0.0065,2,adam,10,0.05,0.2486,0.101
37,128,5,0.1,4,False,0.015,1,adam,10,0.05,0.2473,0.2013
548,256,5,0.2,4,False,0.015,2,adam,35,0.01,0.2472,0.2119
541,256,5,0.2,4,False,0.015,1,adam,10,0.05,0.2471,0.2084
36,128,5,0.1,4,False,0.015,1,adam,10,0.01,0.2457,0.2294
583,256,50,0.1,2,False,0.0065,2,adam,10,0.05,0.2457,0.0987
573,256,5,0.2,16,False,0.015,2,adam,35,0.05,0.2454,0.2165
505,256,5,0.2,2,False,0.0065,1,adam,10,0.05,0.2448,0.216
35,128,5,0.1,4,False,0.0065,2,adam,45,0.05,0.2428,0.2113
1,128,5,0.1,2,False,0.0065,1,adam,10,0.05,0.2422,0.219
129,128,5,0.2,16,False,0.0065,2,adam,35,0.05,0.2401,0.2082
141,128,5,0.2,16,False,0.015,2,adam,35,0.05,0.239,0.2004
572,256,5,0.2,16,False,0.015,2,adam,35,0.01,0.2378,0.191
433,256,5,0.1,2,False,0.0065,1,adam,10,0.05,0.237,0.1961
84,128,5,0.2,2,False,0.015,1,adam,10,0.01,0.2367,0.2223
59,128,5,0.1,16,False,0.0065,2,adam,45,0.05,0.2363,0.2086
131,128,5,0.2,16,False,0.0065,2,adam,45,0.05,0.2361,0.2022
448,256,5,0.1,2,False,0.015,1,adam,45,0.01,0.2319,0.1939
538,256,5,0.2,4,False,0.0065,2,adam,45,0.01,0.2307,0.1809
544,256,5,0.2,4,False,0.015,1,adam,45,0.01,0.2304,0.1827
521,256,5,0.2,2,False,0.015,1,adam,45,0.05,0.2299,0.1872
450,256,5,0.1,2,False,0.015,2,adam,10,0.01,0.2298,0.2045
563,256,5,0.2,16,False,0.0065,2,adam,45,0.05,0.2282,0.1868
109,128,5,0.2,4,False,0.015,1,adam,10,0.05,0.2274,0.2042
445,256,5,0.1,2,False,0.015,1,adam,10,0.05,0.2258,0.2097
512,256,5,0.2,2,False,0.0065,2,adam,35,0.01,0.2254,0.1866
434,256,5,0.1,2,False,0.0065,1,adam,35,0.01,0.225,0.1477
542,256,5,0.2,4,False,0.015,1,adam,35,0.01,0.2246,0.1738
143,128,5,0.2,16,False,0.015,2,adam,45,0.05,0.2243,0.2096
517,256,5,0.2,2,False,0.015,1,adam,10,0.05,0.222,0.1971
460,256,5,0.1,4,False,0.0065,1,adam,45,0.01,0.2208,0.1951
90,128,5,0.2,2,False,0.015,2,adam,10,0.01,0.2182,0.2092
561,256,5,0.2,16,False,0.0065,2,adam,35,0.05,0.2136,0.1867
533,256,5,0.2,4,False,0.0065,1,adam,45,0.05,0.2122,0.1806
15,128,5,0.1,2,False,0.015,1,adam,35,0.05,0.2114,0.1756
449,256,5,0.1,2,False,0.015,1,adam,45,0.05,0.2094,0.1757
491,256,5,0.1,16,False,0.0065,2,adam,45,0.05,0.2077,0.1821
446,256,5,0.1,2,False,0.015,1,adam,35,0.01,0.2075,0.1861
2,128,5,0.1,2,False,0.0065,1,adam,35,0.01,0.2071,0.1866
8,128,5,0.1,2,False,0.0065,2,adam,35,0.01,0.2037,0.1451
78,128,5,0.2,2,False,0.0065,2,adam,10,0.01,0.1984,0.1867
477,256,5,0.1,4,False,0.015,2,adam,35,0.05,0.1966,0.1779
17,128,5,0.1,2,False,0.015,1,adam,45,0.05,0.1956,0.1875
114,128,5,0.2,4,False,0.015,2,adam,10,0.01,0.1952,0.1534
516,256,5,0.2,2,False,0.015,1,adam,10,0.01,0.1882,0.166
437,256,5,0.1,2,False,0.0065,1,adam,45,0.05,0.185,0.1666
461,256,5,0.1,4,False,0.0065,1,adam,45,0.05,0.1849,0.1597
105,128,5,0.2,4,False,0.0065,2,adam,35,0.05,0.1795,0.1796
33,128,5,0.1,4,False,0.0065,2,adam,35,0.05,0.1793,0.133
575,256,5,0.2,16,False,0.015,2,adam,45,0.05,0.1739,0.121
508,256,5,0.2,2,False,0.0065,1,adam,45,0.01,0.1717,0.1772
479,256,5,0.1,4,False,0.015,2,adam,45,0.05,0.1686,0.1345
13,128,5,0.1,2,False,0.015,1,adam,10,0.05,0.1685,0.1383
487,256,5,0.1,16,False,0.0065,2,adam,10,0.05,0.1667,0.148
119,128,5,0.2,4,False,0.015,2,adam,45,0.05,0.1657,0.1422
88,128,5,0.2,2,False,0.015,1,adam,45,0.01,0.1615,0.1088
227,128,50,0.2,2,False,0.0065,2,adam,45,0.05,0.1581,0.0518
45,128,5,0.1,4,False,0.015,2,adam,35,0.05,0.1555,0.1247
571,256,5,0.2,16,False,0.015,2,adam,10,0.05,0.1546,0.1136
499,256,5,0.1,16,False,0.015,2,adam,10,0.05,0.153,0.1134
551,256,5,0.2,4,False,0.015,2,adam,45,0.05,0.1509,0.131
559,256,5,0.2,16,False,0.0065,2,adam,10,0.05,0.15,0.1291
73,128,5,0.2,2,False,0.0065,1,adam,10,0.05,0.1473,0.1515
473,256,5,0.1,4,False,0.015,1,adam,45,0.05,0.1473,0.1483
16,128,5,0.1,2,False,0.015,1,adam,45,0.01,0.1467,0.1588
507,256,5,0.2,2,False,0.0065,1,adam,35,0.05,0.1403,0.1531
537,256,5,0.2,4,False,0.0065,2,adam,35,0.05,0.1398,0.1454
509,256,5,0.2,2,False,0.0065,1,adam,45,0.05,0.1388,0.1082
71,128,5,0.1,16,False,0.015,2,adam,45,0.05,0.1355,0.1322
454,256,5,0.1,2,False,0.015,2,adam,45,0.01,0.1347,0.1281
539,256,5,0.2,4,False,0.0065,2,adam,45,0.05,0.1342,0.1022
107,128,5,0.2,4,False,0.0065,2,adam,45,0.05,0.1232,0.1193
55,128,5,0.1,16,False,0.0065,2,adam,10,0.05,0.1182,0.1111
549,256,5,0.2,4,False,0.015,2,adam,35,0.05,0.1178,0.1104
436,256,5,0.1,2,False,0.0065,1,adam,45,0.01,0.1178,0.0996
117,128,5,0.2,4,False,0.015,2,adam,35,0.05,0.1175,0.1163
85,128,5,0.2,2,False,0.015,1,adam,10,0.05,0.1169,0.1009
127,128,5,0.2,16,False,0.0065,2,adam,10,0.05,0.1163,0.1119
455,256,5,0.1,2,False,0.015,2,adam,45,0.05,0.1095,0.0873
514,256,5,0.2,2,False,0.0065,2,adam,45,0.01,0.1002,0.0842
443,256,5,0.1,2,False,0.0065,2,adam,45,0.05,0.0992,0.0778
465,256,5,0.1,4,False,0.0065,2,adam,35,0.05,0.0967,0.0838
453,256,5,0.1,2,False,0.015,2,adam,35,0.05,0.0875,0.1073
11,128,5,0.1,2,False,0.0065,2,adam,45,0.05,0.0872,0.0782
47,128,5,0.1,4,False,0.015,2,adam,45,0.05,0.0812,0.1047
9,128,5,0.1,2,False,0.0065,2,adam,35,0.05,0.0663,0.0701
440,256,5,0.1,2,False,0.0065,2,adam,35,0.01,0.064,0.0658
467,256,5,0.1,4,False,0.0065,2,adam,45,0.05,0.0597,0.0591
525,256,5,0.2,2,False,0.015,2,adam,35,0.05,0.0571,0.0676
442,256,5,0.1,2,False,0.0065,2,adam,45,0.01,0.0552,0.0531
527,256,5,0.2,2,False,0.015,2,adam,45,0.05,0.0538,0.029
535,256,5,0.2,4,False,0.0065,2,adam,10,0.05,0.0417,0.0325
23,128,5,0.1,2,False,0.015,2,adam,45,0.05,0.0402,0.0462
463,256,5,0.1,4,False,0.0065,2,adam,10,0.05,0.0384,0.0324
475,256,5,0.1,4,False,0.015,2,adam,10,0.05,0.0332,0.0344
547,256,5,0.2,4,False,0.015,2,adam,10,0.05,0.0233,0.0273
81,128,5,0.2,2,False,0.0065,2,adam,35,0.05,0.0058,0.0069
441,256,5,0.1,2,False,0.0065,2,adam,35,0.05,0.0052,0.0058
513,256,5,0.2,2,False,0.0065,2,adam,35,0.05,0.0008,0.0004
7,128,5,0.1,2,False,0.0065,2,adam,10,0.05,-0.0,-0.0
19,128,5,0.1,2,False,0.015,2,adam,10,0.05,0.0,0.0
79,128,5,0.2,2,False,0.0065,2,adam,10,0.05,0.0,0.0
91,128,5,0.2,2,False,0.015,2,adam,10,0.05,0.0,0.0
95,128,5,0.2,2,False,0.015,2,adam,45,0.05,0.0,0.0
115,128,5,0.2,4,False,0.015,2,adam,10,0.05,0.0,0.0
439,256,5,0.1,2,False,0.0065,2,adam,10,0.05,0.0,0.0
451,256,5,0.1,2,False,0.015,2,adam,10,0.05,0.0,0.0
511,256,5,0.2,2,False,0.0065,2,adam,10,0.05,0.0,0.0
515,256,5,0.2,2,False,0.0065,2,adam,45,0.05,0.0,0.0
523,256,5,0.2,2,False,0.015,2,adam,10,0.05,0.0,0.0
21,128,5,0.1,2,False,0.015,2,adam,35,0.05,-0.0001,-0.0001
43,128,5,0.1,4,False,0.015,2,adam,10,0.05,-0.0002,-0.0004
93,128,5,0.2,2,False,0.015,2,adam,35,0.05,-0.0002,-0.0004
31,128,5,0.1,4,False,0.0065,2,adam,10,0.05,-0.0003,-0.0005
103,128,5,0.2,4,False,0.0065,2,adam,10,0.05,-0.0003,-0.0005
83,128,5,0.2,2,False,0.0065,2,adam,45,0.05,-0.0005,-0.0008
139,128,5,0.2,16,False,0.015,2,adam,10,0.05,-0.0005,-0.0008
67,128,5,0.1,16,False,0.015,2,adam,10,0.05,-0.0006,-0.0009
