,batch_size,bce_pos_class_weight,cnn_filters,dropout_p,fc_size,lr,optimizer_type,sequence_length,weight_decay,tss,hss
630,256,60,4,0.5,1024,0.001,sgd,45,0.005,0.1987,0.0324
336,128,60,32,0.1,1024,0.001,adam,30,0.005,0.197,0.1607
249,128,60,4,0.5,1024,0.025,adam,30,0.075,0.1945,0.0625
473,256,30,8,0.1,1024,0.025,adam,30,0.075,0.1919,0.082
507,256,30,8,0.5,1024,0.025,adam,45,0.075,0.1864,0.0778
420,256,30,4,0.5,512,0.001,sgd,30,0.005,0.1841,0.0471
489,256,30,8,0.5,512,0.025,adam,30,0.075,0.1838,0.118
425,256,30,4,0.5,512,0.025,adam,30,0.075,0.1745,0.1222
313,128,60,8,0.5,1024,0.025,adam,30,0.075,0.1731,0.0356
57,128,30,4,0.5,1024,0.025,adam,30,0.075,0.1678,0.0793
39,128,30,4,0.5,512,0.001,sgd,45,0.075,0.1653,0.0542
348,128,60,32,0.1,1024,0.025,sgd,30,0.005,0.1651,0.1138
91,128,30,8,0.1,1024,0.025,adam,45,0.075,0.1559,0.0449
105,128,30,8,0.5,512,0.025,adam,30,0.075,0.1471,0.0554
41,128,30,4,0.5,512,0.025,adam,30,0.075,0.1377,0.0771
43,128,30,4,0.5,512,0.025,adam,45,0.075,0.1376,0.0441
63,128,30,4,0.5,1024,0.025,sgd,45,0.075,0.1351,0.1024
47,128,30,4,0.5,512,0.025,sgd,45,0.075,0.1304,0.0445
73,128,30,8,0.1,512,0.025,adam,30,0.075,0.1249,0.0548
233,128,60,4,0.5,512,0.025,adam,30,0.075,0.1212,0.0188
505,256,30,8,0.5,1024,0.025,adam,30,0.075,0.1188,0.0531
491,256,30,8,0.5,512,0.025,adam,45,0.075,0.0878,0.0559
137,128,30,32,0.1,512,0.025,adam,30,0.075,0.0827,0.0529
409,256,30,4,0.1,1024,0.025,adam,30,0.075,0.0586,0.0526
441,256,30,4,0.5,1024,0.025,adam,30,0.075,0.0564,0.0382
393,256,30,4,0.1,512,0.025,adam,30,0.075,0.0497,0.0485
185,128,30,32,0.5,1024,0.025,adam,30,0.075,0.0334,0.0258
89,128,30,8,0.1,1024,0.025,adam,30,0.075,0.0245,0.0177
121,128,30,8,0.5,1024,0.025,adam,30,0.075,0.0138,0.0173
169,128,30,32,0.5,512,0.025,adam,30,0.075,0.0078,0.0067
153,128,30,32,0.1,1024,0.025,adam,30,0.075,0.0065,0.0049
9,128,30,4,0.1,512,0.025,adam,30,0.075,0.0044,0.0149
59,128,30,4,0.5,1024,0.025,adam,45,0.075,0.0015,0.0028
